order_id,date,time,Order duration
9339,06/06/2015,13:41:44,00:21:03
9340,06/06/2015,13:45:12,00:03:28
9341,06/06/2015,13:51:51,00:06:39
9342,06/06/2015,14:04:35,00:12:44
9343,06/06/2015,14:12:23,00:07:48
9344,06/06/2015,14:17:20,00:04:57
9345,06/06/2015,14:43:00,00:25:40
9346,06/06/2015,15:00:07,00:17:07
9347,06/06/2015,15:19:33,00:19:26
9348,06/06/2015,15:40:06,00:20:33
9349,06/06/2015,15:43:34,00:03:28
9350,06/06/2015,16:18:05,00:34:31
9351,06/06/2015,16:32:30,00:14:25
9352,06/06/2015,16:42:41,00:10:11
9353,06/06/2015,16:50:05,00:07:24
9354,06/06/2015,16:59:08,00:09:03
9355,06/06/2015,17:06:41,00:07:33
9356,06/06/2015,17:39:19,00:32:38
9357,06/06/2015,17:48:34,00:09:15
9358,06/06/2015,17:50:15,00:01:41
9359,06/06/2015,17:52:06,00:01:51
9360,06/06/2015,17:53:10,00:01:04
9361,06/06/2015,17:58:31,00:05:21
9362,06/06/2015,18:02:38,00:04:07
9363,06/06/2015,18:12:21,00:09:43
9364,06/06/2015,18:36:33,00:24:12
9365,06/06/2015,18:53:28,00:16:55
9366,06/06/2015,18:54:23,00:00:55
9367,06/06/2015,18:55:35,00:01:12
9368,06/06/2015,19:06:46,00:11:11
9369,06/06/2015,19:06:55,00:00:09
9370,06/06/2015,19:13:35,00:06:40
9371,06/06/2015,19:19:13,00:05:38
9372,06/06/2015,19:22:48,00:03:35
9373,06/06/2015,19:24:21,00:01:33
9374,06/06/2015,19:24:48,00:00:27
9375,06/06/2015,19:29:25,00:04:37
9376,06/06/2015,19:35:15,00:05:50
9377,06/06/2015,19:45:32,00:10:17
9378,06/06/2015,20:04:26,00:18:54
9379,06/06/2015,20:08:10,00:03:44
9380,06/06/2015,20:09:05,00:00:55
9381,06/06/2015,20:37:00,00:27:55
9382,06/06/2015,20:55:53,00:18:53
9383,06/06/2015,21:05:28,00:09:35
9384,06/06/2015,21:10:51,00:05:23
9385,06/06/2015,21:45:02,00:34:11
9386,06/06/2015,22:02:50,00:17:48
9387,06/06/2015,22:04:42,00:01:52
9388,06/06/2015,22:12:57,00:08:15
9389,06/06/2015,22:55:29,00:42:32
9390,06/06/2015,23:02:18,00:06:49
9391,07/06/2015,11:53:59,###############################################################################################################################################################################################################################################################
9392,07/06/2015,12:02:47,00:08:48
9393,07/06/2015,12:35:07,00:32:20
9394,07/06/2015,12:38:31,00:03:24
9395,07/06/2015,12:44:38,00:06:07
9396,07/06/2015,12:45:42,00:01:04
9397,07/06/2015,13:11:23,00:25:41
9398,07/06/2015,13:37:18,00:25:55
9399,07/06/2015,13:46:37,00:09:19
9400,07/06/2015,14:05:54,00:19:17
9401,07/06/2015,14:12:34,00:06:40
9402,07/06/2015,14:29:22,00:16:48
9403,07/06/2015,14:55:47,00:26:25
9404,07/06/2015,15:11:49,00:16:02
9405,07/06/2015,15:30:18,00:18:29
9406,07/06/2015,15:31:15,00:00:57
9407,07/06/2015,15:46:15,00:15:00
9408,07/06/2015,15:48:12,00:01:57
9409,07/06/2015,15:51:41,00:03:29
9410,07/06/2015,15:59:43,00:08:02
9411,07/06/2015,16:06:31,00:06:48
9412,07/06/2015,16:24:57,00:18:26
9413,07/06/2015,16:28:28,00:03:31
9414,07/06/2015,16:32:18,00:03:50
9415,07/06/2015,16:50:20,00:18:02
9416,07/06/2015,16:54:40,00:04:20
9417,07/06/2015,16:58:49,00:04:09
9418,07/06/2015,17:18:18,00:19:29
9419,07/06/2015,17:28:15,00:09:57
9420,07/06/2015,17:32:53,00:04:38
9421,07/06/2015,17:39:43,00:06:50
9422,07/06/2015,17:41:11,00:01:28
9423,07/06/2015,17:46:01,00:04:50
9424,07/06/2015,17:53:40,00:07:39
9425,07/06/2015,18:02:14,00:08:34
9426,07/06/2015,18:04:32,00:02:18
9427,07/06/2015,18:09:27,00:04:55
9428,07/06/2015,18:26:06,00:16:39
9429,07/06/2015,18:29:40,00:03:34
9430,07/06/2015,18:39:30,00:09:50
9431,07/06/2015,18:46:17,00:06:47
9432,07/06/2015,18:50:27,00:04:10
9433,07/06/2015,18:50:35,00:00:08
9434,07/06/2015,18:59:13,00:08:38
9435,07/06/2015,19:11:36,00:12:23
9436,07/06/2015,19:25:32,00:13:56
9437,07/06/2015,19:25:37,00:00:05
9438,07/06/2015,19:43:41,00:18:04
9439,07/06/2015,20:28:24,00:44:43
9440,07/06/2015,20:31:06,00:02:42
9441,07/06/2015,21:07:28,00:36:22
9442,07/06/2015,21:14:20,00:06:52
9443,07/06/2015,21:31:49,00:17:29
9444,07/06/2015,22:15:53,00:44:04
9445,07/06/2015,22:17:59,00:02:06
9446,08/06/2015,11:40:54,###############################################################################################################################################################################################################################################################
9447,08/06/2015,11:53:59,00:13:05
9448,08/06/2015,11:55:57,00:01:58
9449,08/06/2015,11:59:07,00:03:10
9450,08/06/2015,12:00:36,00:01:29
9451,08/06/2015,12:11:20,00:10:44
9452,08/06/2015,12:28:43,00:17:23
9453,08/06/2015,12:31:45,00:03:02
9454,08/06/2015,12:32:42,00:00:57
9455,08/06/2015,12:36:47,00:04:05
9456,08/06/2015,12:42:00,00:05:13
9457,08/06/2015,12:50:34,00:08:34
9458,08/06/2015,12:57:08,00:06:34
9459,08/06/2015,13:01:19,00:04:11
9460,08/06/2015,13:04:04,00:02:45
9461,08/06/2015,13:05:41,00:01:37
9462,08/06/2015,13:26:34,00:20:53
9463,08/06/2015,13:26:37,00:00:03
9464,08/06/2015,13:30:45,00:04:08
9465,08/06/2015,13:59:54,00:29:09
9466,08/06/2015,14:04:07,00:04:13
9467,08/06/2015,14:25:49,00:21:42
9468,08/06/2015,14:44:15,00:18:26
9469,08/06/2015,14:46:09,00:01:54
9470,08/06/2015,15:48:26,01:02:17
9471,08/06/2015,16:09:26,00:21:00
9472,08/06/2015,16:20:45,00:11:19
9473,08/06/2015,16:48:08,00:27:23
9474,08/06/2015,17:07:59,00:19:51
9475,08/06/2015,17:08:53,00:00:54
9476,08/06/2015,17:19:12,00:10:19
9477,08/06/2015,17:28:27,00:09:15
9478,08/06/2015,17:36:57,00:08:30
9479,08/06/2015,17:44:00,00:07:03
9480,08/06/2015,17:56:11,00:12:11
9481,08/06/2015,17:56:13,00:00:02
9482,08/06/2015,18:00:24,00:04:11
9483,08/06/2015,18:03:51,00:03:27
9484,08/06/2015,18:20:09,00:16:18
9485,08/06/2015,18:21:42,00:01:33
9486,08/06/2015,18:30:53,00:09:11
9487,08/06/2015,18:30:58,00:00:05
9488,08/06/2015,18:37:28,00:06:30
9489,08/06/2015,18:38:39,00:01:11
9490,08/06/2015,18:46:41,00:08:02
9491,08/06/2015,18:48:31,00:01:50
9492,08/06/2015,18:55:02,00:06:31
9493,08/06/2015,18:59:40,00:04:38
9494,08/06/2015,19:15:17,00:15:37
9495,08/06/2015,19:15:41,00:00:24
9496,08/06/2015,19:24:02,00:08:21
9497,08/06/2015,19:53:37,00:29:35
9498,08/06/2015,20:23:58,00:30:21
9499,08/06/2015,20:24:05,00:00:07
9500,08/06/2015,20:35:11,00:11:06
9501,08/06/2015,21:06:29,00:31:18
9502,08/06/2015,21:47:59,00:41:30
9503,08/06/2015,22:23:26,00:35:27
9504,09/06/2015,11:40:29,###############################################################################################################################################################################################################################################################
9505,09/06/2015,11:50:09,00:09:40
9506,09/06/2015,11:55:15,00:05:06
9507,09/06/2015,12:06:20,00:11:05
9508,09/06/2015,12:07:38,00:01:18
9509,09/06/2015,12:07:47,00:00:09
9510,09/06/2015,12:08:41,00:00:54
9511,09/06/2015,12:11:21,00:02:40
9512,09/06/2015,12:29:59,00:18:38
9513,09/06/2015,12:42:51,00:12:52
9514,09/06/2015,12:43:48,00:00:57
9515,09/06/2015,12:46:36,00:02:48
9516,09/06/2015,12:52:00,00:05:24
9517,09/06/2015,12:56:24,00:04:24
9518,09/06/2015,12:58:08,00:01:44
9519,09/06/2015,13:15:21,00:17:13
9520,09/06/2015,13:19:08,00:03:47
9521,09/06/2015,13:19:38,00:00:30
9522,09/06/2015,13:24:58,00:05:20
9523,09/06/2015,13:25:32,00:00:34
9524,09/06/2015,13:48:24,00:22:52
9525,09/06/2015,14:03:08,00:14:44
9526,09/06/2015,14:05:58,00:02:50
9527,09/06/2015,14:17:24,00:11:26
9528,09/06/2015,14:23:35,00:06:11
9529,09/06/2015,14:29:07,00:05:32
9530,09/06/2015,14:38:58,00:09:51
9531,09/06/2015,14:43:18,00:04:20
9532,09/06/2015,14:49:14,00:05:56
9533,09/06/2015,14:59:23,00:10:09
9534,09/06/2015,15:08:04,00:08:41
9535,09/06/2015,15:15:45,00:07:41
9536,09/06/2015,16:06:53,00:51:08
9537,09/06/2015,16:22:01,00:15:08
9538,09/06/2015,16:27:25,00:05:24
9539,09/06/2015,16:33:42,00:06:17
9540,09/06/2015,16:33:45,00:00:03
9541,09/06/2015,16:46:56,00:13:11
9542,09/06/2015,17:00:19,00:13:23
9543,09/06/2015,17:05:58,00:05:39
9544,09/06/2015,17:08:20,00:02:22
9545,09/06/2015,17:14:17,00:05:57
9546,09/06/2015,17:20:30,00:06:13
9547,09/06/2015,17:29:10,00:08:40
9548,09/06/2015,17:34:42,00:05:32
9549,09/06/2015,17:47:42,00:13:00
9550,09/06/2015,17:51:14,00:03:32
9551,09/06/2015,18:21:43,00:30:29
9552,09/06/2015,18:30:00,00:08:17
9553,09/06/2015,18:49:09,00:19:09
9554,09/06/2015,18:59:04,00:09:55
9555,09/06/2015,19:09:39,00:10:35
9556,09/06/2015,19:19:31,00:09:52
9557,09/06/2015,19:24:11,00:04:40
9558,09/06/2015,19:27:17,00:03:06
9559,09/06/2015,20:06:09,00:38:52
9560,09/06/2015,20:11:07,00:04:58
9561,09/06/2015,20:17:22,00:06:15
9562,09/06/2015,20:18:13,00:00:51
9563,09/06/2015,20:42:21,00:24:08
9564,09/06/2015,20:53:24,00:11:03
9565,09/06/2015,20:58:15,00:04:51
9566,09/06/2015,21:03:53,00:05:38
9567,09/06/2015,21:42:20,00:38:27
9568,09/06/2015,21:57:40,00:15:20
9569,10/06/2015,11:42:13,###############################################################################################################################################################################################################################################################
9570,10/06/2015,11:43:17,00:01:04
9571,10/06/2015,11:49:26,00:06:09
9572,10/06/2015,12:01:19,00:11:53
9573,10/06/2015,12:06:00,00:04:41
9574,10/06/2015,12:13:01,00:07:01
9575,10/06/2015,12:20:23,00:07:22
9576,10/06/2015,12:27:17,00:06:54
9577,10/06/2015,12:31:07,00:03:50
9578,10/06/2015,12:33:07,00:02:00
9579,10/06/2015,12:38:34,00:05:27
9580,10/06/2015,12:44:49,00:06:15
9581,10/06/2015,12:50:18,00:05:29
9582,10/06/2015,12:55:46,00:05:28
9583,10/06/2015,13:06:28,00:10:42
9584,10/06/2015,13:06:29,00:00:01
9585,10/06/2015,13:09:37,00:03:08
9586,10/06/2015,13:15:21,00:05:44
9587,10/06/2015,13:17:50,00:02:29
9588,10/06/2015,13:19:56,00:02:06
9589,10/06/2015,13:34:03,00:14:07
9590,10/06/2015,13:34:29,00:00:26
9591,10/06/2015,13:56:58,00:22:29
9592,10/06/2015,14:19:49,00:22:51
9593,10/06/2015,14:22:15,00:02:26
9594,10/06/2015,14:40:05,00:17:50
9595,10/06/2015,15:33:02,00:52:57
9596,10/06/2015,15:55:45,00:22:43
9597,10/06/2015,15:58:00,00:02:15
9598,10/06/2015,16:05:13,00:07:13
9599,10/06/2015,16:08:07,00:02:54
9600,10/06/2015,16:28:19,00:20:12
9601,10/06/2015,16:34:20,00:06:01
9602,10/06/2015,17:03:57,00:29:37
9603,10/06/2015,17:15:36,00:11:39
9604,10/06/2015,17:32:37,00:17:01
9605,10/06/2015,17:34:14,00:01:37
9606,10/06/2015,17:36:12,00:01:58
9607,10/06/2015,18:00:23,00:24:11
9608,10/06/2015,18:05:08,00:04:45
9609,10/06/2015,18:09:00,00:03:52
9610,10/06/2015,18:18:42,00:09:42
9611,10/06/2015,18:23:15,00:04:33
9612,10/06/2015,18:25:11,00:01:56
9613,10/06/2015,18:49:11,00:24:00
9614,10/06/2015,18:49:28,00:00:17
9615,10/06/2015,18:56:45,00:07:17
9616,10/06/2015,19:10:03,00:13:18
9617,10/06/2015,19:44:27,00:34:24
9618,10/06/2015,20:16:51,00:32:24
9619,10/06/2015,20:26:35,00:09:44
9620,10/06/2015,21:45:01,01:18:26
9621,10/06/2015,22:10:55,00:25:54
9622,10/06/2015,22:29:03,00:18:08
9623,11/06/2015,11:25:26,###############################################################################################################################################################################################################################################################
9624,11/06/2015,11:35:49,00:10:23
9625,11/06/2015,11:40:54,00:05:05
9626,11/06/2015,11:58:25,00:17:31
9627,11/06/2015,12:01:33,00:03:08
9628,11/06/2015,12:03:40,00:02:07
9629,11/06/2015,12:11:07,00:07:27
9630,11/06/2015,12:12:58,00:01:51
9631,11/06/2015,12:18:23,00:05:25
9632,11/06/2015,12:26:10,00:07:47
9633,11/06/2015,12:50:57,00:24:47
9634,11/06/2015,12:52:36,00:01:39
9635,11/06/2015,12:59:19,00:06:43
9636,11/06/2015,13:06:58,00:07:39
9637,11/06/2015,13:11:46,00:04:48
9638,11/06/2015,13:13:03,00:01:17
9639,11/06/2015,13:24:09,00:11:06
9640,11/06/2015,13:24:50,00:00:41
9641,11/06/2015,13:26:40,00:01:50
9642,11/06/2015,13:34:07,00:07:27
9643,11/06/2015,13:40:06,00:05:59
9644,11/06/2015,13:56:49,00:16:43
9645,11/06/2015,14:08:01,00:11:12
9646,11/06/2015,14:25:16,00:17:15
9647,11/06/2015,14:26:07,00:00:51
9648,11/06/2015,14:31:52,00:05:45
9649,11/06/2015,14:50:04,00:18:12
9650,11/06/2015,14:53:12,00:03:08
9651,11/06/2015,15:24:50,00:31:38
9652,11/06/2015,15:25:11,00:00:21
9653,11/06/2015,15:57:56,00:32:45
9654,11/06/2015,15:58:18,00:00:22
9655,11/06/2015,16:01:50,00:03:32
9656,11/06/2015,16:09:55,00:08:05
9657,11/06/2015,16:13:21,00:03:26
9658,11/06/2015,16:26:54,00:13:33
9659,11/06/2015,16:33:54,00:07:00
9660,11/06/2015,16:39:15,00:05:21
9661,11/06/2015,17:15:03,00:35:48
9662,11/06/2015,17:26:40,00:11:37
9663,11/06/2015,17:28:39,00:01:59
9664,11/06/2015,17:33:45,00:05:06
9665,11/06/2015,17:35:20,00:01:35
9666,11/06/2015,17:45:47,00:10:27
9667,11/06/2015,17:47:35,00:01:48
9668,11/06/2015,18:05:41,00:18:06
9669,11/06/2015,18:14:01,00:08:20
9670,11/06/2015,18:17:23,00:03:22
9671,11/06/2015,18:17:33,00:00:10
9672,11/06/2015,18:19:52,00:02:19
9673,11/06/2015,18:21:54,00:02:02
9674,11/06/2015,18:30:26,00:08:32
9675,11/06/2015,18:42:40,00:12:14
9676,11/06/2015,19:14:04,00:31:24
9677,11/06/2015,19:31:08,00:17:04
9678,11/06/2015,19:56:19,00:25:11
9679,11/06/2015,20:02:12,00:05:53
9680,11/06/2015,20:02:18,00:00:06
9681,11/06/2015,20:04:43,00:02:25
9682,11/06/2015,20:07:34,00:02:51
9683,11/06/2015,20:10:05,00:02:31
9684,11/06/2015,20:12:31,00:02:26
9685,11/06/2015,20:33:52,00:21:21
9686,11/06/2015,21:03:42,00:29:50
9687,11/06/2015,21:04:43,00:01:01
9688,11/06/2015,21:15:19,00:10:36
9689,11/06/2015,21:23:36,00:08:17
9690,11/06/2015,21:43:38,00:20:02
9691,12/06/2015,11:30:52,###############################################################################################################################################################################################################################################################
9692,12/06/2015,12:06:28,00:35:36
9693,12/06/2015,12:09:32,00:03:04
9694,12/06/2015,12:14:32,00:05:00
9695,12/06/2015,12:28:13,00:13:41
9696,12/06/2015,12:31:47,00:03:34
9697,12/06/2015,12:35:52,00:04:05
9698,12/06/2015,12:48:33,00:12:41
9699,12/06/2015,12:58:48,00:10:15
9700,12/06/2015,13:02:40,00:03:52
9701,12/06/2015,13:08:40,00:06:00
9702,12/06/2015,13:10:02,00:01:22
9703,12/06/2015,13:18:44,00:08:42
9704,12/06/2015,13:20:00,00:01:16
9705,12/06/2015,13:28:13,00:08:13
9706,12/06/2015,14:01:35,00:33:22
9707,12/06/2015,14:03:44,00:02:09
9708,12/06/2015,14:10:55,00:07:11
9709,12/06/2015,14:23:47,00:12:52
9710,12/06/2015,14:34:06,00:10:19
9711,12/06/2015,14:47:39,00:13:33
9712,12/06/2015,15:17:32,00:29:53
9713,12/06/2015,15:29:38,00:12:06
9714,12/06/2015,15:32:54,00:03:16
9715,12/06/2015,15:37:01,00:04:07
9716,12/06/2015,15:39:41,00:02:40
9717,12/06/2015,15:40:15,00:00:34
9718,12/06/2015,15:52:38,00:12:23
9719,12/06/2015,15:54:59,00:02:21
9720,12/06/2015,16:16:31,00:21:32
9721,12/06/2015,16:24:25,00:07:54
9722,12/06/2015,16:28:57,00:04:32
9723,12/06/2015,16:55:31,00:26:34
9724,12/06/2015,17:08:22,00:12:51
9725,12/06/2015,17:12:23,00:04:01
9726,12/06/2015,17:13:43,00:01:20
9727,12/06/2015,17:25:15,00:11:32
9728,12/06/2015,17:39:20,00:14:05
9729,12/06/2015,17:41:15,00:01:55
9730,12/06/2015,17:59:29,00:18:14
9731,12/06/2015,18:08:14,00:08:45
9732,12/06/2015,18:18:37,00:10:23
9733,12/06/2015,18:35:50,00:17:13
9734,12/06/2015,18:43:49,00:07:59
9735,12/06/2015,18:53:08,00:09:19
9736,12/06/2015,19:07:21,00:14:13
9737,12/06/2015,19:20:18,00:12:57
9738,12/06/2015,19:20:22,00:00:04
9739,12/06/2015,19:58:13,00:37:51
9740,12/06/2015,20:00:30,00:02:17
9741,12/06/2015,20:01:57,00:01:27
9742,12/06/2015,20:05:46,00:03:49
9743,12/06/2015,20:12:19,00:06:33
9744,12/06/2015,20:15:45,00:03:26
9745,12/06/2015,20:19:07,00:03:22
9746,12/06/2015,20:28:28,00:09:21
9747,12/06/2015,20:30:35,00:02:07
9748,12/06/2015,20:51:01,00:20:26
9749,12/06/2015,21:32:06,00:41:05
9750,12/06/2015,21:32:54,00:00:48
9751,12/06/2015,22:26:52,00:53:58
9752,13/06/2015,12:23:13,###############################################################################################################################################################################################################################################################
9753,13/06/2015,12:39:22,00:16:09
9754,13/06/2015,12:54:38,00:15:16
9755,13/06/2015,13:02:09,00:07:31
9756,13/06/2015,13:02:45,00:00:36
9757,13/06/2015,13:03:20,00:00:35
9758,13/06/2015,13:15:30,00:12:10
9759,13/06/2015,13:17:54,00:02:24
9760,13/06/2015,13:26:22,00:08:28
9761,13/06/2015,13:40:36,00:14:14
9762,13/06/2015,13:57:43,00:17:07
9763,13/06/2015,14:39:25,00:41:42
9764,13/06/2015,14:51:27,00:12:02
9765,13/06/2015,14:52:18,00:00:51
9766,13/06/2015,14:54:51,00:02:33
9767,13/06/2015,14:59:22,00:04:31
9768,13/06/2015,15:15:14,00:15:52
9769,13/06/2015,16:07:15,00:52:01
9770,13/06/2015,16:09:25,00:02:10
9771,13/06/2015,16:11:12,00:01:47
9772,13/06/2015,16:14:58,00:03:46
9773,13/06/2015,16:17:30,00:02:32
9774,13/06/2015,16:40:24,00:22:54
9775,13/06/2015,16:40:44,00:00:20
9776,13/06/2015,16:44:37,00:03:53
9777,13/06/2015,16:58:52,00:14:15
9778,13/06/2015,17:01:55,00:03:03
9779,13/06/2015,17:15:14,00:13:19
9780,13/06/2015,17:42:36,00:27:22
9781,13/06/2015,17:47:28,00:04:52
9782,13/06/2015,18:14:37,00:27:09
9783,13/06/2015,18:15:08,00:00:31
9784,13/06/2015,18:16:54,00:01:46
9785,13/06/2015,18:17:12,00:00:18
9786,13/06/2015,18:19:17,00:02:05
9787,13/06/2015,18:20:30,00:01:13
9788,13/06/2015,18:25:56,00:05:26
9789,13/06/2015,18:47:01,00:21:05
9790,13/06/2015,18:52:49,00:05:48
9791,13/06/2015,18:53:13,00:00:24
9792,13/06/2015,18:54:10,00:00:57
9793,13/06/2015,19:06:28,00:12:18
9794,13/06/2015,19:09:41,00:03:13
9795,13/06/2015,19:11:51,00:02:10
9796,13/06/2015,19:44:56,00:33:05
9797,13/06/2015,20:00:41,00:15:45
9798,13/06/2015,20:03:31,00:02:50
9799,13/06/2015,20:07:28,00:03:57
9800,13/06/2015,20:09:35,00:02:07
9801,13/06/2015,20:10:21,00:00:46
9802,13/06/2015,20:15:42,00:05:21
9803,13/06/2015,20:27:55,00:12:13
9804,13/06/2015,20:32:47,00:04:52
9805,13/06/2015,20:56:24,00:23:37
9806,13/06/2015,21:13:12,00:16:48
9807,13/06/2015,21:28:17,00:15:05
9808,13/06/2015,21:32:45,00:04:28
9809,13/06/2015,21:42:22,00:09:37
9810,13/06/2015,21:53:11,00:10:49
9811,13/06/2015,21:58:53,00:05:42
9812,13/06/2015,22:01:22,00:02:29
9813,13/06/2015,22:18:16,00:16:54
9814,13/06/2015,22:29:59,00:11:43
9815,13/06/2015,22:33:46,00:03:47
9816,14/06/2015,12:15:45,###############################################################################################################################################################################################################################################################
9817,14/06/2015,12:35:51,00:20:06
9818,14/06/2015,12:35:57,00:00:06
9819,14/06/2015,12:39:38,00:03:41
9820,14/06/2015,12:58:59,00:19:21
9821,14/06/2015,12:59:00,00:00:01
9822,14/06/2015,13:19:04,00:20:04
9823,14/06/2015,13:27:11,00:08:07
9824,14/06/2015,13:58:34,00:31:23
9825,14/06/2015,13:59:00,00:00:26
9826,14/06/2015,14:10:47,00:11:47
9827,14/06/2015,14:18:21,00:07:34
9828,14/06/2015,14:37:19,00:18:58
9829,14/06/2015,14:42:29,00:05:10
9830,14/06/2015,14:49:29,00:07:00
9831,14/06/2015,15:10:56,00:21:27
9832,14/06/2015,15:13:55,00:02:59
9833,14/06/2015,15:33:07,00:19:12
9834,14/06/2015,16:04:54,00:31:47
9835,14/06/2015,16:08:54,00:04:00
9836,14/06/2015,16:33:45,00:24:51
9837,14/06/2015,16:44:36,00:10:51
9838,14/06/2015,16:44:47,00:00:11
9839,14/06/2015,16:48:52,00:04:05
9840,14/06/2015,16:56:11,00:07:19
9841,14/06/2015,17:34:44,00:38:33
9842,14/06/2015,17:42:01,00:07:17
9843,14/06/2015,17:44:43,00:02:42
9844,14/06/2015,17:59:04,00:14:21
9845,14/06/2015,18:02:35,00:03:31
9846,14/06/2015,18:06:41,00:04:06
9847,14/06/2015,18:10:13,00:03:32
9848,14/06/2015,18:19:00,00:08:47
9849,14/06/2015,18:22:49,00:03:49
9850,14/06/2015,18:35:49,00:13:00
9851,14/06/2015,18:37:14,00:01:25
9852,14/06/2015,18:38:02,00:00:48
9853,14/06/2015,18:51:40,00:13:38
9854,14/06/2015,19:03:21,00:11:41
9855,14/06/2015,19:16:34,00:13:13
9856,14/06/2015,19:32:46,00:16:12
9857,14/06/2015,20:10:38,00:37:52
9858,14/06/2015,20:14:24,00:03:46
9859,14/06/2015,20:27:49,00:13:25
9860,14/06/2015,20:49:49,00:22:00
9861,14/06/2015,21:36:05,00:46:16
9862,14/06/2015,21:47:27,00:11:22
9863,14/06/2015,21:49:57,00:02:30
9864,15/06/2015,11:54:20,###############################################################################################################################################################################################################################################################
9865,15/06/2015,11:57:29,00:03:09
9866,15/06/2015,12:06:32,00:09:03
9867,15/06/2015,12:07:56,00:01:24
9868,15/06/2015,12:13:15,00:05:19
9869,15/06/2015,12:15:34,00:02:19
9870,15/06/2015,12:15:41,00:00:07
9871,15/06/2015,12:19:23,00:03:42
9872,15/06/2015,12:22:02,00:02:39
9873,15/06/2015,12:22:32,00:00:30
9874,15/06/2015,12:29:37,00:07:05
9875,15/06/2015,12:34:40,00:05:03
9876,15/06/2015,12:48:24,00:13:44
9877,15/06/2015,12:49:49,00:01:25
9878,15/06/2015,13:05:02,00:15:13
9879,15/06/2015,13:05:09,00:00:07
9880,15/06/2015,13:07:03,00:01:54
9881,15/06/2015,13:18:59,00:11:56
9882,15/06/2015,13:26:20,00:07:21
9883,15/06/2015,13:33:57,00:07:37
9884,15/06/2015,13:43:42,00:09:45
9885,15/06/2015,13:43:55,00:00:13
9886,15/06/2015,14:01:24,00:17:29
9887,15/06/2015,14:58:28,00:57:04
9888,15/06/2015,15:35:01,00:36:33
9889,15/06/2015,15:41:39,00:06:38
9890,15/06/2015,15:46:43,00:05:04
9891,15/06/2015,15:50:49,00:04:06
9892,15/06/2015,15:53:20,00:02:31
9893,15/06/2015,16:06:29,00:13:09
9894,15/06/2015,16:06:45,00:00:16
9895,15/06/2015,16:16:21,00:09:36
9896,15/06/2015,16:16:51,00:00:30
9897,15/06/2015,16:34:16,00:17:25
9898,15/06/2015,16:44:07,00:09:51
9899,15/06/2015,16:44:29,00:00:22
9900,15/06/2015,16:48:03,00:03:34
9901,15/06/2015,16:53:28,00:05:25
9902,15/06/2015,16:55:24,00:01:56
9903,15/06/2015,17:06:47,00:11:23
9904,15/06/2015,17:23:09,00:16:22
9905,15/06/2015,17:26:22,00:03:13
9906,15/06/2015,17:28:42,00:02:20
9907,15/06/2015,17:29:55,00:01:13
9908,15/06/2015,17:32:16,00:02:21
9909,15/06/2015,17:51:22,00:19:06
9910,15/06/2015,17:53:27,00:02:05
9911,15/06/2015,17:57:57,00:04:30
9912,15/06/2015,18:02:30,00:04:33
9913,15/06/2015,18:06:31,00:04:01
9914,15/06/2015,18:14:13,00:07:42
9915,15/06/2015,18:14:37,00:00:24
9916,15/06/2015,18:31:17,00:16:40
9917,15/06/2015,18:31:46,00:00:29
9918,15/06/2015,18:37:08,00:05:22
9919,15/06/2015,18:48:00,00:10:52
9920,15/06/2015,18:51:55,00:03:55
9921,15/06/2015,19:07:21,00:15:26
9922,15/06/2015,19:18:21,00:11:00
9923,15/06/2015,19:29:39,00:11:18
9924,15/06/2015,19:52:12,00:22:33
9925,15/06/2015,20:09:54,00:17:42
9926,15/06/2015,20:32:00,00:22:06
9927,15/06/2015,20:38:12,00:06:12
9928,15/06/2015,20:49:03,00:10:51
9929,15/06/2015,20:55:50,00:06:47
9930,15/06/2015,21:10:32,00:14:42
9931,15/06/2015,21:24:16,00:13:44
9932,15/06/2015,21:46:27,00:22:11
9933,15/06/2015,21:46:52,00:00:25
9934,15/06/2015,21:50:00,00:03:08
9935,15/06/2015,21:56:29,00:06:29
9936,15/06/2015,22:54:40,00:58:11
9937,16/06/2015,11:16:25,###############################################################################################################################################################################################################################################################
9938,16/06/2015,11:30:04,00:13:39
9939,16/06/2015,12:01:31,00:31:27
9940,16/06/2015,12:10:24,00:08:53
9941,16/06/2015,12:15:25,00:05:01
9942,16/06/2015,12:15:57,00:00:32
9943,16/06/2015,12:35:36,00:19:39
9944,16/06/2015,12:39:14,00:03:38
9945,16/06/2015,12:52:38,00:13:24
9946,16/06/2015,13:02:23,00:09:45
9947,16/06/2015,13:03:51,00:01:28
9948,16/06/2015,13:10:00,00:06:09
9949,16/06/2015,13:10:38,00:00:38
9950,16/06/2015,13:20:16,00:09:38
9951,16/06/2015,13:29:39,00:09:23
9952,16/06/2015,13:38:26,00:08:47
9953,16/06/2015,13:59:12,00:20:46
9954,16/06/2015,14:01:06,00:01:54
9955,16/06/2015,14:08:19,00:07:13
9956,16/06/2015,15:07:09,00:58:50
9957,16/06/2015,15:21:28,00:14:19
9958,16/06/2015,16:25:49,01:04:21
9959,16/06/2015,16:34:27,00:08:38
9960,16/06/2015,16:44:02,00:09:35
9961,16/06/2015,16:49:02,00:05:00
9962,16/06/2015,17:09:45,00:20:43
9963,16/06/2015,17:12:09,00:02:24
9964,16/06/2015,17:19:00,00:06:51
9965,16/06/2015,17:25:22,00:06:22
9966,16/06/2015,17:27:11,00:01:49
9967,16/06/2015,17:48:26,00:21:15
9968,16/06/2015,17:53:25,00:04:59
